,tourney_year_id,tourney_order,tourney_type,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_date,year,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,singles_winner_name,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_fin_commit_USD,tourney_region,tourney_city,country_code,latitude,longitude
179,2015-6718,41,ATP 250,Bogota,6718,bogota,"Bogota, Colombia",2015-07-20,2015,28,16,Outdoor,Hard,Bernard Tomic,bernard-tomic,ta46,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,Radek Stepanek,radek-stepanek,s694,768915.0,South America,Bogotá,CO,4.60971,-74.08175
180,2015-6116,45,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2015-07-27,2015,28,16,Outdoor,Hard,John Isner,john-isner,i186,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,659070.0,North America,Atlanta,US,33.749,-84.38798
181,2015-418,47,ATP 500,Washington,418,washington,"Washington, United States",2015-08-03,2015,48,16,Outdoor,Hard,Kei Nishikori,kei-nishikori,n552,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,1753020.0,North America,Washington,US,33.73679,-82.73931
182,2015-421,49,Masters 1000,ATP Masters 1000 Canada,421,montreal,"Montreal, Canada",2015-08-10,2015,56,24,Outdoor,Hard,Andy Murray,andy-murray,mc10,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,4178500.0,North America,Montréal,CA,45.50884,-73.58781
183,2015-422,50,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2015-08-16,2015,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,Daniel Nestor,daniel-nestor,n210,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,4457065.0,North America,Cincinnati,US,39.12711,-84.51439
184,2015-6242,51,ATP 250,Winston-Salem,6242,winston-salem,"Winston-Salem, United States",2015-08-23,2015,48,16,Outdoor,Hard,Kevin Anderson,kevin-anderson,a678,Dominic Inglot,dominic-inglot,i200,Robert Lindstedt,robert-lindstedt,l335,695515.0,North America,Winston-Salem,US,36.09986,-80.24422
185,2015-560,52,Grand Slam,US Open,560,us-open,"New York, United States",2015-08-31,2015,128,64,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Nicolas Mahut,nicolas-mahut,m873,19852700.0,North America,New York City,US,40.71427,-74.00597
186,2015-568,53,ATP 250,St. Petersburg,568,st-petersburg,"St. Petersburg, Russia",2015-09-21,2015,28,16,Indoor,Hard,Milos Raonic,milos-raonic,r975,Treat Huey,treat-huey,h788,Henri Kontinen,henri-kontinen,ka80,1091000.0,Europe,Saint Petersburg,RU,59.93863,30.31413
187,2015-6003,55,ATP 250,Kuala Lumpur,6003,kuala-lumpur,"Kuala Lumpur, Malaysia",2015-09-28,2015,28,16,Indoor,Hard,David Ferrer,david-ferrer,f401,Treat Huey,treat-huey,h788,Henri Kontinen,henri-kontinen,ka80,1041540.0,Asia,Kuala Lumpur,MY,3.1412,101.68653
188,2015-6967,56,ATP 250,Shenzhen,6967,shenzhen,"Shenzhen, China",2015-09-28,2015,28,16,Outdoor,Hard,Tomas Berdych,tomas-berdych,ba47,Jonathan Erlich,jonathan-erlich,e152,Colin Fleming,colin-fleming,f454,668945.0,Asia,Shenzhen,CN,22.54554,114.0683
189,2015-747,57,ATP 500,Beijing,747,beijing,"Beijing, China",2015-10-05,2015,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Vasek Pospisil,vasek-pospisil,pd07,Jack Sock,jack-sock,sm25,3944715.0,Asia,Beijing,CN,39.9075,116.39723
190,2015-329,58,ATP 500,Tokyo,329,tokyo,"Tokyo, Japan",2015-10-05,2015,32,16,Outdoor,Hard,Stan Wawrinka,stan-wawrinka,w367,Raven Klaasen,raven-klaasen,k609,Marcelo Melo,marcelo-melo,m919,1397250.0,Asia,Tokyo,JP,35.6895,139.69171
191,2015-5014,59,Masters 1000,ATP Masters 1000 Shanghai,5014,shanghai,"Shanghai, China",2015-10-11,2015,56,24,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Raven Klaasen,raven-klaasen,k609,Marcelo Melo,marcelo-melo,m919,7021335.0,Asia,Shanghai,CN,31.22222,121.45806
192,2015-438,61,ATP 250,Moscow,438,moscow,"Moscow, Russia",2015-10-19,2015,28,16,Indoor,Hard,Marin Cilic,marin-cilic,c977,Andrey Rublev,andrey-rublev,re44,Dmitry Tursunov,dmitry-tursunov,t315,771525.0,Europe,Moscow,RU,55.75222,37.61556
193,2015-605,66,ATP Finals,ATP Finals,605,atp-finals,"London, Great Britain",2015-11-15,2015,8,8,Indoor,Hard,Novak Djokovic,novak-djokovic,d643,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,7000000.0,Europe,London,GB,51.50853,-0.12574
194,2016-451,1,ATP 250,Doha,451,doha,"Doha, Qatar",2016-01-04,2016,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Feliciano Lopez,feliciano-lopez,l397,Marc Lopez,marc-lopez,l480,1283855.0,Asia,Doha,QA,25.28545,51.53096
195,2016-891,2,ATP 250,Chennai,891,chennai,"Chennai, India",2016-01-04,2016,28,16,Outdoor,Hard,Stan Wawrinka,stan-wawrinka,w367,Oliver Marach,oliver-marach,m760,Fabrice Martin,fabrice-martin,me04,482085.0,Asia,Chennai,IN,13.08784,80.27847
196,2016-339,3,ATP 250,Brisbane,339,brisbane,"Brisbane, Australia",2016-01-04,2016,28,16,Outdoor,Hard,Milos Raonic,milos-raonic,r975,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,461330.0,Oceania,Brisbane,AU,-27.46794,153.02809
197,2016-301,4,ATP 250,Auckland,301,auckland,"Auckland, New Zealand",2016-01-11,2016,28,16,Outdoor,Hard,Roberto Bautista Agut,roberto-bautista-agut,bd06,Mate Pavic,mate-pavic,pf00,Michael Venus,michael-venus,v576,520070.0,Oceania,Auckland,NZ,-36.84853,174.76349
198,2016-338,5,ATP 250,Sydney,338,sydney,"Sydney, Australia",2016-01-11,2016,28,16,Outdoor,Hard,Viktor Troicki,viktor-troicki,t840,Jamie Murray,jamie-murray,mc81,Bruno Soares,bruno-soares,s938,461330.0,Oceania,Sydney,AU,-33.86785,151.20732
199,2016-7161,8,ATP 250,Quito,7161,quito,"Quito, Ecuador",2016-02-01,2016,28,16,Outdoor,Clay,Victor Estrella Burgos,victor-estrella-burgos,e224,Pablo Carreno Busta,pablo-carreno-busta,cd85,Guillermo Duran,guillermo-duran,d787,520070.0,South America,Quito,EC,-0.22985,-78.52495
200,2016-424,11,ATP 250,Memphis,424,memphis,"Memphis, United States",2016-02-08,2016,28,16,Indoor,Hard,Kei Nishikori,kei-nishikori,n552,Mariusz Fyrstenberg,mariusz-fyrstenberg,f364,Santiago Gonzalez,santiago-gonzalez,g551,693425.0,North America,Memphis,US,27.53587,-82.56121
201,2016-506,12,ATP 250,Buenos Aires,506,buenos-aires,"Buenos Aires, Argentina",2016-02-08,2016,28,16,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,598865.0,South America,Buenos Aires,AR,-34.61315,-58.37723
202,2016-6932,13,ATP 500,Rio de Janeiro,6932,rio-de-janeiro,"Rio de Janeiro, Brazil",2016-02-15,2016,32,16,Outdoor,Clay,Pablo Cuevas,pablo-cuevas,c882,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,1471315.0,South America,Rio de Janeiro,BR,-22.90642,-43.18223
203,2016-499,15,ATP 250,Delray Beach,499,delray-beach,"Delray Beach, United States",2016-02-15,2016,32,16,Outdoor,Hard,Sam Querrey,sam-querrey,q927,Oliver Marach,oliver-marach,m760,Fabrice Martin,fabrice-martin,me04,576900.0,North America,Delray Beach,US,26.46146,-80.07282
204,2016-495,16,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2016-02-22,2016,32,16,Outdoor,Hard,Stan Wawrinka,stan-wawrinka,w367,Simone Bolelli,simone-bolelli,ba98,Andreas Seppi,andreas-seppi,sa93,2674445.0,Asia,Dubai,AE,25.0657,55.17128
205,2016-807,17,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2016-02-22,2016,32,16,Outdoor,Hard,Dominic Thiem,dominic-thiem,tb69,Treat Huey,treat-huey,h788,Max Mirnyi,max-mirnyi,m595,1551830.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
206,2016-533,18,ATP 250,Sao Paulo,533,sao-paulo,"Sao Paulo, Brazil",2016-02-22,2016,28,16,Outdoor,Clay,Pablo Cuevas,pablo-cuevas,c882,Julio Peralta,julio-peralta,p519,Horacio Zeballos,horacio-zeballos,z184,499055.0,South America,São Paulo,BR,-23.5475,-46.63611
207,2016-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,"Indian Wells, United States",2016-03-10,2016,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Nicolas Mahut,nicolas-mahut,m873,7037595.0,North America,Indian Wells,US,33.71791,-116.34311
208,2016-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,"Miami, United States",2016-03-23,2016,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Nicolas Mahut,nicolas-mahut,m873,7037595.0,North America,Miami,US,25.77427,-80.19366
209,2016-717,21,ATP 250,Houston,717,houston,"Houston, United States",2016-04-04,2016,28,16,Outdoor,Clay,Juan Monaco,juan-monaco,ma21,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,577860.0,North America,Houston,US,37.32616,-91.95599
210,2016-315,41,ATP 250,Newport,315,newport,"Newport, United States",2016-07-11,2016,28,16,Outdoor,Grass,Ivo Karlovic,ivo-karlovic,k336,Chris Guccione,chris-guccione,g621,Sam Groth,sam-groth,g940,577860.0,North America,Newport,US,35.6048,-91.2818
211,2016-418,43,ATP 500,Washington,418,washington,"Washington, United States",2016-07-18,2016,48,16,Outdoor,Hard,Gael Monfils,gael-monfils,mc65,Daniel Nestor,daniel-nestor,n210,Edouard Roger-Vasselin,edouard-roger-vasselin,r613,1877705.0,North America,Washington,US,33.73679,-82.73931
212,2016-421,47,Masters 1000,ATP Masters 1000 Canada,421,toronto,"Toronto, Canada",2016-07-25,2016,56,24,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,4691730.0,North America,Toronto,CA,43.70011,-79.4163
213,2016-6116,48,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2016-08-01,2016,28,16,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Andres Molteni,andres-molteni,me56,Horacio Zeballos,horacio-zeballos,z184,693425.0,North America,Atlanta,US,33.749,-84.38798
214,2016-7480,50,ATP 250,Los Cabos,7480,los-cabos,"Los Cabos, Mexico",2016-08-08,2016,28,16,Outdoor,Hard,Ivo Karlovic,ivo-karlovic,k336,Purav Raja,purav-raja,r823,Divij Sharan,divij-sharan,sd46,808995.0,North America,Cabo San Lucas,MX,22.89088,-109.91238
215,2016-422,51,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2016-08-14,2016,56,24,Outdoor,Hard,Marin Cilic,marin-cilic,c977,Ivan Dodig,ivan-dodig,d646,Marcelo Melo,marcelo-melo,m919,5004505.0,North America,Cincinnati,US,39.12711,-84.51439
216,2016-6242,52,ATP 250,Winston-Salem,6242,winston-salem,"Winston-Salem, United States",2016-08-21,2016,48,16,Outdoor,Hard,Pablo Carreno Busta,pablo-carreno-busta,cd85,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,Henri Kontinen,henri-kontinen,ka80,720940.0,North America,Winston-Salem,US,36.09986,-80.24422
217,2016-560,53,Grand Slam,US Open,560,us-open,"New York, United States",2016-08-29,2016,128,64,Outdoor,Hard,Stan Wawrinka,stan-wawrinka,w367,Jamie Murray,jamie-murray,mc81,Bruno Soares,bruno-soares,s938,21862744.0,North America,New York City,US,40.71427,-74.00597
218,2016-568,54,ATP 250,St. Petersburg,568,st-petersburg,"St. Petersburg, Russia",2016-09-19,2016,28,16,Indoor,Hard,Alexander Zverev,alexander-zverev,z355,Dominic Inglot,dominic-inglot,i200,Henri Kontinen,henri-kontinen,ka80,986380.0,Europe,Saint Petersburg,RU,59.93863,30.31413
219,2016-7581,56,ATP 250,Chengdu,7581,chengdu,"Chengdu, China",2016-09-26,2016,28,16,Outdoor,Hard,Karen Khachanov,karen-khachanov,ke29,Raven Klaasen,raven-klaasen,k609,Rajeev Ram,rajeev-ram,r548,947735.0,Asia,Chengdu,CN,30.66667,104.06667
220,2016-6967,57,ATP 250,Shenzhen,6967,shenzhen,"Shenzhen, China",2016-09-26,2016,28,16,Outdoor,Hard,Tomas Berdych,tomas-berdych,ba47,Fabio Fognini,fabio-fognini,f510,Robert Lindstedt,robert-lindstedt,l335,704140.0,Asia,Shenzhen,CN,22.54554,114.0683
221,2016-747,58,ATP 500,Beijing,747,beijing,"Beijing, China",2016-10-03,2016,32,16,Outdoor,Hard,Andy Murray,andy-murray,mc10,Pablo Carreno Busta,pablo-carreno-busta,cd85,Rafael Nadal,rafael-nadal,n409,4164780.0,Asia,Beijing,CN,39.9075,116.39723
222,2016-329,59,ATP 500,Tokyo,329,tokyo,"Tokyo, Japan",2016-10-03,2016,32,16,Outdoor,Hard,Nick Kyrgios,nick-kyrgios,ke17,Marcel Granollers,marcel-granollers,g710,Marcin Matkowski,marcin-matkowski,m844,1506835.0,Asia,Tokyo,JP,35.6895,139.69171
223,2016-5014,60,Masters 1000,ATP Masters 1000 Shanghai,5014,shanghai,"Shanghai, China",2016-10-09,2016,56,24,Outdoor,Hard,Andy Murray,andy-murray,mc10,John Isner,john-isner,i186,Jack Sock,jack-sock,sm25,7655640.0,Asia,Shanghai,CN,31.22222,121.45806
224,2016-438,61,ATP 250,Moscow,438,moscow,"Moscow, Russia",2016-10-17,2016,28,16,Indoor,Hard,Pablo Carreno Busta,pablo-carreno-busta,cd85,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,792645.0,Europe,Moscow,RU,55.75222,37.61556
225,2016-605,67,ATP Finals,ATP Finals,605,atp-finals,"London, Great Britain",2016-11-13,2016,8,8,Indoor,Hard,Andy Murray,andy-murray,mc10,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,7500000.0,Europe,London,GB,51.50853,-0.12574
226,2017-339,1,ATP 250,Brisbane,339,brisbane,"Brisbane, Australia",2017-01-01,2017,28,16,Outdoor,Hard,Grigor Dimitrov,grigor-dimitrov,d875,Thanasi Kokkinakis,thanasi-kokkinakis,kd46,Jordan Thompson,jordan-thompson,tc61,495630.0,Oceania,Brisbane,AU,-27.46794,153.02809
227,2017-451,2,ATP 250,Doha,451,doha,"Doha, Qatar",2017-01-02,2017,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Jeremy Chardy,jeremy-chardy,ca12,Fabrice Martin,fabrice-martin,me04,1334270.0,Asia,Doha,QA,25.28545,51.53096
228,2017-891,3,ATP 250,Chennai,891,chennai,"Chennai, India",2017-01-02,2017,28,16,Outdoor,Hard,Roberto Bautista Agut,roberto-bautista-agut,bd06,Rohan Bopanna,rohan-bopanna,b757,Jeevan Nedunchezhiyan,jeevan-nedunchezhiyan,n480,505730.0,Asia,Chennai,IN,13.08784,80.27847
229,2017-338,4,ATP 250,Sydney,338,sydney,"Sydney, Australia",2017-01-08,2017,28,16,Outdoor,Hard,Gilles Muller,gilles-muller,ma30,Wesley Koolhof,wesley-koolhof,kc41,Matwe Middelkoop,matwe-middelkoop,mb88,495630.0,Oceania,Sydney,AU,-33.86785,151.20732
230,2017-301,5,ATP 250,Auckland,301,auckland,"Auckland, New Zealand",2017-01-09,2017,28,16,Outdoor,Hard,Jack Sock,jack-sock,sm25,Marcin Matkowski,marcin-matkowski,m844,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,508360.0,Oceania,Auckland,NZ,-36.84853,174.76349
231,2017-7161,8,ATP 250,Quito,7161,quito,"Quito, Ecuador",2017-02-06,2017,28,16,Outdoor,Clay,Victor Estrella Burgos,victor-estrella-burgos,e224,Jamie Cerretani,jamie-cerretani,c922,Philipp Oswald,philipp-oswald,o305,540310.0,South America,Quito,EC,-0.22985,-78.52495
232,2017-424,11,ATP 250,Memphis,424,memphis,"Memphis, United States",2017-02-13,2017,28,16,Indoor,Hard,Ryan Harrison,ryan-harrison,h940,Brian Baker,brian-baker,ba23,Nikola Mektic,nikola-mektic,mf09,720410.0,North America,Memphis,US,27.53587,-82.56121
233,2017-506,12,ATP 250,Buenos Aires,506,buenos-aires,"Buenos Aires, Argentina",2017-02-13,2017,28,16,Outdoor,Clay,Alexandr Dolgopolov,alexandr-dolgopolov,d801,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,624340.0,South America,Buenos Aires,AR,-34.61315,-58.37723
234,2017-6932,13,ATP 500,Rio de Janeiro,6932,rio-de-janeiro,"Rio de Janeiro, Brazil",2017-02-20,2017,32,16,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Pablo Cuevas,pablo-cuevas,c882,Pablo Carreno Busta,pablo-carreno-busta,cd85,1603940.0,South America,Rio de Janeiro,BR,-22.90642,-43.18223
235,2017-499,15,ATP 250,Delray Beach,499,delray-beach,"Delray Beach, United States",2017-02-20,2017,32,16,Outdoor,Hard,Jack Sock,jack-sock,sm25,Raven Klaasen,raven-klaasen,k609,Rajeev Ram,rajeev-ram,r548,599345.0,North America,Delray Beach,US,26.46146,-80.07282
236,2017-495,16,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2017-02-27,2017,32,16,Outdoor,Hard,Andy Murray,andy-murray,mc10,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,2858530.0,Asia,Dubai,AE,25.0657,55.17128
237,2017-807,17,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2017-02-27,2017,32,16,Outdoor,Hard,Sam Querrey,sam-querrey,q927,Jamie Murray,jamie-murray,mc81,Bruno Soares,bruno-soares,s938,1633690.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
238,2017-533,18,ATP 250,Sao Paulo,533,sao-paulo,"Sao Paulo, Brazil",2017-02-27,2017,28,16,Outdoor,Clay,Pablo Cuevas,pablo-cuevas,c882,Andre Sa,andre-sa,s604,Rogerio Dutra Silva,rogerio-dutra-silva,sc73,520285.0,South America,São Paulo,BR,-23.5475,-46.63611
239,2017-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,"Indian Wells, United States",2017-03-09,2017,96,32,Outdoor,Hard,Roger Federer,roger-federer,f324,Raven Klaasen,raven-klaasen,k609,Rajeev Ram,rajeev-ram,r548,7913405.0,North America,Indian Wells,US,33.71791,-116.34311
240,2017-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,"Miami, United States",2017-03-22,2017,96,32,Outdoor,Hard,Roger Federer,roger-federer,f324,Lukasz Kubot,lukasz-kubot,k540,Marcelo Melo,marcelo-melo,m919,7913405.0,North America,Miami,US,25.77427,-80.19366
241,2017-717,21,ATP 250,Houston,717,houston,"Houston, United States",2017-04-10,2017,28,16,Outdoor,Clay,Steve Johnson,steve-johnson,j386,Julio Peralta,julio-peralta,p519,Horacio Zeballos,horacio-zeballos,z184,600345.0,North America,Houston,US,37.32616,-91.95599
242,2017-315,41,ATP 250,Newport,315,newport,"Newport, United States",2017-07-17,2017,28,16,Outdoor,Grass,John Isner,john-isner,i186,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,Rajeev Ram,rajeev-ram,r548,600345.0,North America,Newport,US,35.6048,-91.2818
243,2017-6116,45,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2017-07-24,2017,28,16,Outdoor,Hard,John Isner,john-isner,i186,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,720410.0,North America,Atlanta,US,33.749,-84.38798
244,2017-418,47,ATP 500,Washington,418,washington,"Washington, United States",2017-07-31,2017,48,16,Outdoor,Hard,Alexander Zverev,alexander-zverev,z355,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,2002460.0,North America,Washington,US,33.73679,-82.73931
245,2017-7480,48,ATP 250,Los Cabos,7480,los-cabos,"Los Cabos, Mexico",2017-07-31,2017,28,16,Outdoor,Hard,Sam Querrey,sam-querrey,q927,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Treat Huey,treat-huey,h788,727995.0,North America,Cabo San Lucas,MX,22.89088,-109.91238
246,2017-421,50,Masters 1000,ATP Masters 1000 Canada,421,montreal,"Montreal, Canada",2017-08-07,2017,56,24,Outdoor,Hard,Alexander Zverev,alexander-zverev,z355,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Nicolas Mahut,nicolas-mahut,m873,5275595.0,North America,Montréal,CA,45.50884,-73.58781
247,2017-422,51,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2017-08-13,2017,56,24,Outdoor,Hard,Grigor Dimitrov,grigor-dimitrov,d875,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,Nicolas Mahut,nicolas-mahut,m873,5627305.0,North America,Cincinnati,US,39.12711,-84.51439
248,2017-6242,52,ATP 250,Winston-Salem,6242,winston-salem,"Winston-Salem, United States",2017-08-20,2017,48,16,Outdoor,Hard,Roberto Bautista Agut,roberto-bautista-agut,bd06,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,748960.0,North America,Winston-Salem,US,36.09986,-80.24422
249,2017-560,53,Grand Slam,US Open,560,us-open,"New York, United States",2017-08-28,2017,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Jean-Julien Rojer,jean-julien-rojer,r513,Horia Tecau,horia-tecau,t749,24193400.0,North America,New York City,US,40.71427,-74.00597
250,2017-568,54,ATP 250,St. Petersburg,568,st-petersburg,"St. Petersburg, Russia",2017-09-18,2017,28,16,Indoor,Hard,Damir Dzumhur,damir-dzumhur,d923,Roman Jebavy,roman-jebavy,j321,Matwe Middelkoop,matwe-middelkoop,mb88,1064715.0,Europe,Saint Petersburg,RU,59.93863,30.31413
251,2017-7581,57,ATP 250,Chengdu,7581,chengdu,"Chengdu, China",2017-09-25,2017,28,16,Outdoor,Hard,Denis Istomin,denis-istomin,i165,Jonathan Erlich,jonathan-erlich,e152,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,1138910.0,Asia,Chengdu,CN,30.66667,104.06667
252,2017-6967,58,ATP 250,Shenzhen,6967,shenzhen,"Shenzhen, China",2017-09-25,2017,28,16,Outdoor,Hard,David Goffin,david-goffin,gb88,Alexander Peya,alexander-peya,p467,Rajeev Ram,rajeev-ram,r548,731680.0,Asia,Shenzhen,CN,22.54554,114.0683
253,2017-747,59,ATP 500,Beijing,747,beijing,"Beijing, China",2017-10-02,2017,32,16,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Henri Kontinen,henri-kontinen,ka80,John Peers,john-peers,pc96,4280460.0,Asia,Beijing,CN,39.9075,116.39723
254,2017-329,60,ATP 500,Tokyo,329,tokyo,"Tokyo, Japan",2017-10-02,2017,32,16,Outdoor,Hard,David Goffin,david-goffin,gb88,Ben McLachlan,ben-mclachlan,mo07,Yasutaka Uchiyama,yasutaka-uchiyama,u134,1706175.0,Asia,Tokyo,JP,35.6895,139.69171
